ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0046903	secretion	29/3844	94/22094	0.000986687100332074	0.00820978674422645	0.00620999473379732	AT5G13150/AT4G34450/AT5G11110/AT2G18260/AT3G09530/AT1G12360/AT4G35560/AT5G52340/AT4G02195/AT5G50380/AT3G52190/AT2G05170/AT1G77140/AT1G47560/AT1G02010/AT4G12120/AT4G29070/AT3G53610/AT4G03510/AT5G13990/AT3G46060/AT2G36190/AT1G71820/AT5G08080/AT1G20080/AT5G59840/AT2G44610/AT1G04450/AT3G51300	29
GO:0006304	DNA modification	23/3844	69/22094	0.000999037803628514	0.00827076163170401	0.00625611697082081	AT5G50780/AT1G08130/AT3G50880/AT3G14890/AT5G39550/AT1G28060/AT5G66750/AT4G08590/AT1G66040/AT3G17310/AT1G57800/AT5G11470/AT5G49160/AT1G57820/AT1G05910/AT5G55390/AT4G02720/AT1G09320/AT1G75230/AT3G15120/AT4G36050/AT2G16485/AT1G80420	23
GO:0010948	negative regulation of cell cycle process	19/3844	53/22094	0.00100094225777322	0.00827076163170401	0.00625611697082081	AT5G40460/AT1G49910/AT1G07270/AT4G12620/AT4G14700/AT1G10690/AT2G29680/AT1G35530/AT3G12280/AT1G08400/AT5G05510/AT1G77620/AT5G02220/AT1G77720/AT1G77320/AT3G25980/AT3G48160/AT3G15150/AT3G02860	19
GO:0034504	protein localization to nucleus	21/3844	61/22094	0.00102014268228043	0.00837148015562086	0.00633230183683567	AT5G04990/AT3G10730/AT5G49310/AT2G46520/AT2G16950/AT4G38760/AT1G27970/AT1G03840/AT1G55540/AT3G05720/AT4G32910/AT1G79280/AT3G63130/AT5G62600/AT4G02150/AT5G03070/AT5G20020/AT1G10390/AT5G53480/AT5G19820/AT1G59660	21
GO:0060968	regulation of gene silencing	21/3844	61/22094	0.00102014268228043	0.00837148015562086	0.00633230183683567	AT1G21580/AT3G24340/AT5G50780/AT5G10010/AT1G71800/AT3G46960/AT2G19560/AT1G21610/AT2G46020/AT5G11470/AT5G22010/AT4G03430/AT1G05910/AT5G55390/AT3G25100/AT1G75660/AT1G06760/AT1G79280/AT3G15120/AT2G33730/AT5G19820	21
GO:0042594	response to starvation	52/3844	198/22094	0.00110937829612439	0.00907258688748299	0.00686262853694825	AT1G55460/AT5G17290/AT5G53750/AT5G01770/AT3G62770/AT3G61710/AT1G03380/AT1G65320/AT5G18830/AT1G09020/AT3G06420/AT1G01140/AT2G26890/AT3G03520/AT3G59410/AT3G51770/AT3G09560/AT1G62300/AT1G77300/AT3G04530/AT2G22240/AT4G21980/AT1G08190/AT3G52190/AT3G47340/AT1G20630/AT5G23630/AT4G04620/AT5G54730/AT5G63190/AT2G05630/AT5G03570/AT3G08850/AT4G26970/AT1G54710/AT4G20260/AT1G62040/AT5G42870/AT5G20410/AT1G73010/AT3G20330/AT2G45170/AT1G22730/AT4G37870/AT4G00550/AT2G25690/AT5G38480/AT5G20150/AT3G53900/AT2G16430/AT1G74020/AT3G18290	52
GO:0051129	negative regulation of cellular component organization	26/3844	82/22094	0.0011286402969577	0.00919861102093855	0.00695795491136849	AT5G40460/AT1G49910/AT1G10690/AT1G35530/AT1G44900/AT3G48430/AT1G79950/AT5G66750/AT2G29890/AT5G05510/AT1G09060/AT2G19760/AT5G11470/AT5G02220/AT1G77720/AT1G05910/AT1G06760/AT1G20260/AT4G20260/AT4G21070/AT3G05520/AT1G76030/AT3G15120/AT4G38510/AT3G25980/AT3G25500	26
GO:0071218	cellular response to misfolded protein	11/3844	24/22094	0.00117050711681563	0.00948775013478704	0.00717666368301797	AT5G05750/AT1G19310/AT3G07370/AT2G23780/AT2G42030/AT1G01930/AT4G03510/AT2G44410/AT4G27470/AT3G09840/AT3G57340	11
GO:0042176	regulation of protein catabolic process	25/3844	78/22094	0.0011720629354113	0.00948775013478704	0.00717666368301797	AT4G12560/AT4G11920/AT4G17420/AT3G53690/AT4G12570/AT2G25360/AT5G63460/AT4G22910/AT5G65000/AT5G63750/AT2G20580/AT3G53970/AT5G41560/AT1G55860/AT3G46220/AT2G22010/AT2G31510/AT1G70320/AT1G65430/AT5G63520/AT1G05890/AT4G34370/AT4G33270/AT2G16090/AT1G32310	25
GO:0044839	cell cycle G2/M phase transition	13/3844	31/22094	0.00118611308752266	0.00956904747636527	0.00723815810166746	AT5G42970/AT1G07270/AT4G12620/AT4G14700/AT2G29680/AT1G08400/AT1G20930/AT2G38620/AT1G77620/AT1G77320/AT3G54180/AT4G32700/AT3G02860	13
GO:0045132	meiotic chromosome segregation	22/3844	66/22094	0.00127407233219902	0.01024405632758	0.00774874400869576	AT5G04990/AT3G10730/AT5G41150/AT1G01370/AT3G12280/AT3G59550/AT3G13170/AT5G05510/AT4G31400/AT5G15540/AT5G22010/AT4G30870/AT1G77720/AT5G50930/AT3G23890/AT1G48360/AT5G03470/AT3G20475/AT5G12360/AT2G06510/AT1G15660/AT4G17380	22
GO:0045892	negative regulation of transcription, DNA-templated	75/3844	309/22094	0.00128430054401535	0.0102916432855996	0.00778473943316972	AT5G63350/AT3G19580/AT2G43410/AT2G33550/AT5G50780/AT3G01320/AT3G15210/AT4G16280/AT3G20310/AT4G21670/AT2G19910/AT5G08550/AT1G50640/AT2G19920/AT5G39550/AT1G71800/AT1G59890/AT4G12750/AT2G36010/AT3G52100/AT5G66750/AT5G62430/AT1G47870/AT3G01330/AT5G54640/AT1G62300/AT2G30470/AT5G11470/AT5G05660/AT5G22010/AT5G47390/AT1G57820/AT1G08060/AT4G37460/AT1G05910/AT1G51060/AT1G66050/AT5G24330/AT5G55390/AT3G61050/AT3G62800/AT3G25100/AT1G76510/AT1G09320/AT1G06760/AT1G08880/AT3G20910/AT5G63190/AT5G42900/AT2G27350/AT3G07050/AT5G09740/AT2G19260/AT1G65470/AT1G03760/AT1G18335/AT5G58230/AT4G15900/AT3G15120/AT1G22730/AT5G09790/AT5G64630/AT5G59870/AT2G35160/AT2G16485/AT2G19930/AT5G02320/AT4G32620/AT2G17410/AT3G48160/AT3G08020/AT2G47210/AT5G13240/AT3G02860/AT1G28420	75
GO:0051568	histone H3-K4 methylation	10/3844	21/22094	0.00136488390915826	0.0109008119567556	0.00824552292946867	AT4G27910/AT3G49660/AT3G61740/AT2G31650/AT5G53430/AT1G51450/AT3G22590/AT1G05830/AT5G66240/AT3G24440	10
GO:0010389	regulation of G2/M transition of mitotic cell cycle	12/3844	28/22094	0.0014529505257004	0.0115654861845751	0.00874829158632238	AT5G42970/AT1G07270/AT4G12620/AT4G14700/AT2G29680/AT1G08400/AT1G20930/AT2G38620/AT1G77620/AT1G77320/AT3G54180/AT3G02860	12
GO:0051567	histone H3-K9 methylation	9/3844	18/22094	0.0015468910018973	0.0122723445599028	0.00928296890804605	AT2G22475/AT5G66750/AT1G09060/AT5G11470/AT5G22010/AT5G55390/AT1G09320/AT4G30200/AT5G13960	9
GO:0006891	intra-Golgi vesicle-mediated transport	16/3844	43/22094	0.00156337699021723	0.0123620670617177	0.00935083623287821	AT4G34450/AT1G62020/AT1G31780/AT2G36900/AT4G04910/AT5G39510/AT2G45200/AT5G10260/AT1G73430/AT1G52360/AT1G79990/AT1G15880/AT5G11980/AT4G39890/AT4G31490/AT2G44610	16
GO:0070972	protein localization to endoplasmic reticulum	21/3844	63/22094	0.00162609773187293	0.0128155821244638	0.00969388121554261	AT5G42570/AT2G23310/AT4G39220/AT5G60460/AT2G18240/AT3G48570/AT3G49100/AT3G17780/AT3G03160/AT2G43640/AT3G10350/AT5G61970/AT1G67680/AT2G18770/AT1G01910/AT2G45070/AT2G21600/AT1G29330/AT3G20920/AT5G27430/AT1G67650	21
GO:0006997	nucleus organization	20/3844	59/22094	0.00165084178689955	0.0128769507402442	0.00974030127402761	AT5G04990/AT3G10730/AT1G24450/AT3G10650/AT1G76110/AT2G01730/AT5G56210/AT5G65780/AT4G05440/AT5G23420/AT1G67230/AT3G10000/AT1G13220/AT5G66410/AT1G68790/AT1G71360/AT3G28730/AT4G23950/AT1G70540/AT1G31817	20
GO:0042023	DNA endoreduplication	19/3844	55/22094	0.00166078214287114	0.0128769507402442	0.00974030127402761	AT5G40460/AT4G11920/AT3G19150/AT2G27960/AT1G10690/AT2G02820/AT2G29680/AT5G08550/AT4G38600/AT3G12280/AT1G47870/AT2G38620/AT4G22910/AT5G02220/AT5G25380/AT1G69380/AT3G54180/AT3G48160/AT3G15150	19
GO:0072665	protein localization to vacuole	19/3844	55/22094	0.00166078214287114	0.0128769507402442	0.00974030127402761	AT2G32760/AT3G61710/AT2G26890/AT1G48090/AT2G36900/AT1G09070/AT1G08190/AT5G04920/AT4G21560/AT5G39510/AT3G47810/AT2G28390/AT2G38410/AT4G24690/AT4G29380/AT2G14720/AT5G24740/AT4G05000/AT5G11710	19
GO:0072666	establishment of protein localization to vacuole	19/3844	55/22094	0.00166078214287114	0.0128769507402442	0.00974030127402761	AT2G32760/AT3G61710/AT2G26890/AT1G48090/AT2G36900/AT1G09070/AT1G08190/AT5G04920/AT4G21560/AT5G39510/AT3G47810/AT2G28390/AT2G38410/AT4G24690/AT4G29380/AT2G14720/AT5G24740/AT4G05000/AT5G11710	19
GO:0051336	regulation of hydrolase activity	32/3844	110/22094	0.00166397924846108	0.0128769507402442	0.00974030127402761	AT4G17870/AT2G47050/AT4G24580/AT1G04830/AT4G25540/AT1G44900/AT1G48270/AT5G54780/AT3G44110/AT5G58510/AT3G45220/AT1G25490/AT3G45190/AT4G20010/AT1G30470/AT5G41940/AT3G55020/AT1G73000/AT1G48590/AT3G59570/AT1G03760/AT5G55060/AT3G49350/AT5G15930/AT1G70790/AT5G52580/AT2G01540/AT4G28550/AT2G31305/AT3G07890/AT1G80420/AT2G43490	32
GO:0019374	galactolipid metabolic process	8/3844	15/22094	0.00167542562322007	0.0128769507402442	0.00974030127402761	AT1G12640/AT3G11670/AT3G09560/AT4G31780/AT1G63050/AT5G42870/AT5G20410/AT4G00550	8
GO:0071902	positive regulation of protein serine/threonine kinase activity	8/3844	15/22094	0.00167542562322007	0.0128769507402442	0.00974030127402761	AT2G27960/AT5G01770/AT1G09000/AT1G51660/AT1G54960/AT3G08850/AT4G30820/AT5G66850	8
GO:0016973	poly(A)+ mRNA export from nucleus	7/3844	12/22094	0.00167702331667334	0.0128769507402442	0.00974030127402761	AT5G02770/AT3G10650/AT2G19560/AT1G79280/AT3G27100/AT2G02160/AT1G13120	7
GO:0090150	establishment of protein localization to membrane	33/3844	115/22094	0.00182498480548052	0.0139681529342548	0.0105657015054135	AT1G44890/AT5G60460/AT5G50020/AT4G04910/AT3G48570/AT3G49100/AT1G13900/AT5G24650/AT3G11070/AT3G09320/AT3G03490/AT3G25120/AT3G07910/AT2G43640/AT1G24490/AT3G10350/AT4G16444/AT5G61970/AT1G67680/AT3G51390/AT2G40990/AT1G01910/AT3G27080/AT2G45070/AT4G10480/AT5G17550/AT5G40930/AT4G24630/AT2G20990/AT3G20920/AT1G67650/AT3G56920/AT5G52210	33
GO:0006928	movement of cell or subcellular component	27/3844	89/22094	0.00190481375682589	0.0145325726878602	0.0109926363097805	AT5G54280/AT2G21380/AT3G44050/AT3G16630/AT5G27000/AT4G14150/AT3G10180/AT1G04600/AT2G36200/AT2G21300/AT3G54870/AT4G27370/AT5G60930/AT4G14330/AT3G50240/AT5G54670/AT3G44730/AT3G43210/AT1G08730/AT2G22610/AT1G18410/AT5G33300/AT1G20060/AT2G28620/AT1G63640/AT5G65460/AT1G59540	27
GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	71/3844	294/22094	0.00195099643234919	0.0148375142689487	0.0112232982833095	AT1G23390/AT1G10230/AT2G06040/AT3G55070/AT2G03170/AT4G33210/AT4G11920/AT1G79110/AT4G02740/AT5G05750/AT3G53690/AT1G50490/AT4G15475/AT3G07370/AT3G20060/AT3G12920/AT4G12570/AT3G24760/AT4G34100/AT3G24800/AT4G08455/AT3G60020/AT2G25360/AT3G51770/AT1G55590/AT5G63460/AT3G61415/AT4G22910/AT4G02733/AT5G65000/AT5G11080/AT5G63750/AT2G20580/AT5G41560/AT1G55860/AT3G16320/AT3G46220/AT1G01930/AT3G60010/AT1G14400/AT1G12440/AT3G16090/AT1G20140/AT2G31510/AT5G42190/AT5G57360/AT1G70320/AT3G60820/AT3G63000/AT5G50870/AT1G51350/AT1G65430/AT5G63520/AT5G38470/AT1G05890/AT5G42220/AT4G34370/AT4G33270/AT3G09840/AT2G22690/AT3G57340/AT2G16090/AT4G02760/AT4G04860/AT1G17280/AT4G09300/AT1G61150/AT4G32670/AT4G22820/AT2G15530/AT4G34040	71
GO:0032940	secretion by cell	26/3844	85/22094	0.00201093182122301	0.0152447783780335	0.0115313584134292	AT5G13150/AT4G34450/AT2G18260/AT3G09530/AT1G12360/AT4G35560/AT5G52340/AT4G02195/AT5G50380/AT3G52190/AT2G05170/AT1G77140/AT1G47560/AT1G02010/AT4G12120/AT3G53610/AT4G03510/AT5G13990/AT3G46060/AT1G71820/AT5G08080/AT1G20080/AT5G59840/AT2G44610/AT1G04450/AT3G51300	26
GO:0045787	positive regulation of cell cycle	17/3844	48/22094	0.0021088819574563	0.0158320298300467	0.0119755634260601	AT4G11920/AT5G42970/AT2G27960/AT3G50410/AT2G36010/AT5G15540/AT1G06230/AT3G16320/AT3G25100/AT4G30820/AT5G07290/AT4G21070/AT5G61960/AT1G65470/AT5G58230/AT3G15150/AT1G29400	17
GO:0051225	spindle assembly	17/3844	48/22094	0.0021088819574563	0.0158320298300467	0.0119755634260601	AT1G49890/AT4G11990/AT5G15510/AT3G01015/AT4G30710/AT2G32980/AT5G48520/AT5G54670/AT5G62500/AT3G47690/AT5G38880/AT1G03780/AT5G62240/AT5G67270/AT5G19400/AT1G73790/AT1G80260	17
GO:0006900	vesicle budding from membrane	19/3844	56/22094	0.00210946168116192	0.0158320298300467	0.0119755634260601	AT1G59820/AT4G14160/AT2G01920/AT1G05520/AT1G14910/AT2G01600/AT2G30050/AT1G05020/AT3G63460/AT1G18830/AT3G52190/AT5G22950/AT3G62080/AT4G02080/AT5G43670/AT3G44340/AT1G09180/AT2G06530/AT4G29160	19
GO:0006020	inositol metabolic process	10/3844	22/22094	0.00211491520761511	0.0158320298300467	0.0119755634260601	AT4G26260/AT5G16760/AT4G08170/AT2G22240/AT5G15070/AT5G56640/AT3G22200/AT4G33770/AT3G01640/AT3G02870	10
GO:0006606	protein import into nucleus	18/3844	52/22094	0.00212175100243112	0.0158335668556422	0.0119767260531967	AT5G49310/AT2G46520/AT2G16950/AT4G38760/AT1G27970/AT1G55540/AT3G05720/AT4G32910/AT1G79280/AT3G63130/AT5G62600/AT4G02150/AT5G03070/AT5G20020/AT1G10390/AT5G53480/AT5G19820/AT1G59660	18
GO:0031109	microtubule polymerization or depolymerization	13/3844	33/22094	0.00233888705992427	0.017399571025231	0.0131612729786196	AT3G16630/AT3G01015/AT3G54870/AT5G23430/AT2G32980/AT5G62500/AT3G47690/AT1G61210/AT4G20260/AT2G35630/AT5G67270/AT1G73790/AT1G80260	13
GO:0006357	regulation of transcription by RNA polymerase II	97/3844	425/22094	0.00235500300019833	0.0174650533058187	0.0132108046693048	AT5G04670/AT5G49420/AT5G38620/AT3G01320/AT3G10800/AT3G63070/AT5G45190/AT2G31650/AT4G21670/AT2G34210/AT5G19910/AT5G01270/AT5G08550/AT5G08565/AT5G23470/AT1G59890/AT1G65440/AT5G09250/AT2G27980/AT5G27620/AT3G12280/AT2G36010/AT3G52100/AT1G03740/AT1G46408/AT2G27220/AT3G53680/AT1G47870/AT5G27610/AT3G01330/AT3G22590/AT5G15540/AT1G09060/AT4G17750/AT2G46020/AT4G21430/AT5G49430/AT2G26430/AT5G47390/AT3G57390/AT4G08350/AT1G05910/AT5G45710/AT5G24330/AT3G06010/AT1G79000/AT1G26660/AT1G49950/AT4G10920/AT3G01085/AT1G17040/AT5G65050/AT3G04740/AT1G19700/AT5G10140/AT4G16150/AT1G76510/AT4G10710/AT4G22360/AT3G12980/AT4G12610/AT5G23150/AT5G09740/AT1G78540/AT4G18880/AT3G27100/AT4G16420/AT2G19260/AT4G21070/AT1G03760/AT5G62020/AT2G03510/AT3G01435/AT2G40950/AT4G33890/AT1G07950/AT3G57230/AT5G19310/AT3G15120/AT5G09790/AT1G72390/AT5G02470/AT3G57300/AT5G13020/AT2G37520/AT2G17410/AT5G03500/AT1G16710/AT3G48160/AT1G32330/AT3G08020/AT2G47210/AT3G54350/AT4G00850/AT1G67970/AT3G48600/AT4G19600	97
GO:0006473	protein acetylation	22/3844	69/22094	0.00242399117931305	0.017865712766048	0.0135138689528953	AT3G60110/AT3G01460/AT5G16800/AT3G48430/AT5G66750/AT4G31400/AT1G09060/AT1G79000/AT3G12980/AT2G27350/AT5G09740/AT4G16420/AT4G21070/AT1G18335/AT1G80410/AT2G18000/AT4G14385/AT1G61215/AT1G16710/AT2G47210/AT3G02980/AT3G19040	22
GO:0009846	pollen germination	22/3844	69/22094	0.00242399117931305	0.017865712766048	0.0135138689528953	AT2G47050/AT4G24580/AT1G29760/AT1G04880/AT1G71880/AT3G61710/AT5G36260/AT2G39990/AT2G03120/AT3G03110/AT5G35700/AT3G04080/AT5G23630/AT1G05630/AT2G17010/AT5G53180/AT4G38190/AT3G09840/AT4G29380/AT4G35540/AT1G71820/AT5G17020	22
GO:0051493	regulation of cytoskeleton organization	25/3844	82/22094	0.00255124249371184	0.0187457448461042	0.014179537228209	AT2G01330/AT4G11990/AT5G15510/AT3G01015/AT2G29890/AT3G54870/AT2G19760/AT4G05520/AT5G62500/AT3G47690/AT1G20260/AT3G27000/AT4G20260/AT1G03780/AT3G05520/AT1G76030/AT3G18060/AT5G62240/AT5G67270/AT4G38510/AT2G17800/AT5G01730/AT3G25500/AT1G04450/AT3G51300	25
GO:0030042	actin filament depolymerization	11/3844	26/22094	0.00258158632175791	0.018910515755699	0.0143041721928853	AT2G01330/AT2G29890/AT2G31200/AT1G20260/AT3G05520/AT1G76030/AT3G18060/AT4G38510/AT3G25500/AT1G04450/AT3G51300	11
GO:0036503	ERAD pathway	19/3844	57/22094	0.00265591114420641	0.0193954611998926	0.0146709915450127	AT4G17420/AT5G05750/AT1G19310/AT4G34100/AT5G65000/AT5G11080/AT2G23780/AT2G42030/AT1G01930/AT3G16090/AT4G03510/AT2G44410/AT5G42220/AT4G27470/AT3G09840/AT3G57340/AT4G04860/AT1G17280/AT4G32670	19
GO:0000076	DNA replication checkpoint	8/3844	16/22094	0.00284238675249799	0.0206939620883085	0.0156531953378901	AT2G31270/AT1G07270/AT4G12620/AT4G14700/AT2G29680/AT1G77620/AT1G77320/AT3G02860	8
GO:0009411	response to UV	35/3844	127/22094	0.0028628118863618	0.0207793154548084	0.0157177577891436	AT2G06040/AT2G02090/AT1G66730/AT2G01180/AT1G12370/AT3G12610/AT4G15475/AT5G44750/AT4G00730/AT1G01880/AT1G78650/AT1G47870/AT5G58760/AT5G17780/AT2G19520/AT1G76710/AT3G15620/AT2G43790/AT5G63860/AT5G59820/AT5G41360/AT3G28030/AT1G75040/AT5G01410/AT5G23150/AT5G26680/AT5G09740/AT1G56510/AT3G50000/AT4G01660/AT5G45610/AT5G44740/AT1G51400/AT1G66580/AT4G34190	35
GO:0000086	G2/M transition of mitotic cell cycle	12/3844	30/22094	0.00293790329719802	0.0212597365869966	0.016081154889926	AT5G42970/AT1G07270/AT4G12620/AT4G14700/AT2G29680/AT1G08400/AT1G20930/AT2G38620/AT1G77620/AT1G77320/AT3G54180/AT3G02860	12
GO:0000184	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	6/3844	10/22094	0.00305772880942367	0.0217965862594141	0.0164872353086285	AT5G47010/AT3G46960/AT1G33980/AT5G19400/AT1G51510/AT2G39260	6
GO:0000731	DNA synthesis involved in DNA repair	6/3844	10/22094	0.00305772880942367	0.0217965862594141	0.0164872353086285	AT5G44750/AT1G78650/AT5G22110/AT1G09815/AT1G49980/AT5G44740	6
GO:0048209	regulation of vesicle targeting, to, from or within Golgi	6/3844	10/22094	0.00305772880942367	0.0217965862594141	0.0164872353086285	AT3G52190/AT2G45200/AT1G13980/AT1G15880/AT4G02080/AT1G09180	6
GO:1901880	negative regulation of protein depolymerization	6/3844	10/22094	0.00305772880942367	0.0217965862594141	0.0164872353086285	AT2G29890/AT1G20260/AT3G05520/AT1G76030/AT4G38510/AT3G25500	6
GO:2000037	regulation of stomatal complex patterning	6/3844	10/22094	0.00305772880942367	0.0217965862594141	0.0164872353086285	AT2G02820/AT2G38620/AT5G05660/AT2G43790/AT1G51660/AT3G54180	6
GO:0006887	exocytosis	21/3844	66/22094	0.00309272793619822	0.0219152353461168	0.0165769830970362	AT5G13150/AT2G18260/AT3G09530/AT1G12360/AT4G35560/AT5G52340/AT5G50380/AT2G05170/AT1G77140/AT1G47560/AT1G02010/AT4G12120/AT3G53610/AT5G13990/AT3G46060/AT1G71820/AT5G08080/AT5G59840/AT2G44610/AT1G04450/AT3G51300	21
GO:0044728	DNA methylation or demethylation	21/3844	66/22094	0.00309272793619822	0.0219152353461168	0.0165769830970362	AT5G50780/AT1G08130/AT3G14890/AT5G39550/AT1G28060/AT5G66750/AT4G08590/AT1G66040/AT3G17310/AT1G57800/AT5G11470/AT5G49160/AT1G57820/AT1G05910/AT5G55390/AT4G02720/AT1G09320/AT3G15120/AT4G36050/AT2G16485/AT1G80420	21
GO:0046486	glycerolipid metabolic process	48/3844	188/22094	0.0031072272388037	0.021952836231548	0.0166054249199226	AT2G46500/AT2G43900/AT1G12640/AT1G21980/AT5G21050/AT1G34260/AT1G65580/AT2G32260/AT4G00240/AT3G02040/AT4G35790/AT1G33270/AT3G10550/AT3G58830/AT5G64090/AT5G61730/AT3G16785/AT5G35460/AT4G15130/AT4G25970/AT5G40610/AT3G25585/AT1G22620/AT1G63050/AT5G53380/AT1G48600/AT2G19450/AT4G11830/AT5G57190/AT1G05630/AT2G40690/AT1G20575/AT5G04540/AT2G01690/AT3G55030/AT4G38570/AT2G22530/AT3G14205/AT5G19130/AT5G41080/AT1G01460/AT3G14270/AT1G62430/AT1G49340/AT4G17910/AT1G60490/AT5G65090/AT3G02870	48
GO:0006743	ubiquinone metabolic process	10/3844	23/22094	0.00316371897593846	0.0221553105998271	0.0167585792952937	AT4G23660/AT1G60600/AT4G39850/AT2G34630/AT1G78140/AT1G19140/AT5G15910/AT3G24200/AT4G01660/AT2G20360	10
GO:0006744	ubiquinone biosynthetic process	10/3844	23/22094	0.00316371897593846	0.0221553105998271	0.0167585792952937	AT4G23660/AT1G60600/AT4G39850/AT2G34630/AT1G78140/AT1G19140/AT5G15910/AT3G24200/AT4G01660/AT2G20360	10
GO:0090114	COPII-coated vesicle budding	10/3844	23/22094	0.00316371897593846	0.0221553105998271	0.0167585792952937	AT4G14160/AT1G05520/AT2G30050/AT3G63460/AT1G18830/AT3G52190/AT4G02080/AT5G43670/AT3G44340/AT1G09180	10
GO:0009896	positive regulation of catabolic process	27/3844	92/22094	0.00321213095748939	0.0223631741296929	0.0169158101060359	AT4G11920/AT3G62770/AT1G79270/AT4G22330/AT3G53690/AT2G25900/AT4G12570/AT2G25360/AT5G24360/AT5G63460/AT4G22910/AT5G63750/AT5G41560/AT1G55860/AT2G22010/AT2G31510/AT1G70320/AT1G65430/AT5G63520/AT1G05890/AT3G03950/AT4G34370/AT4G33270/AT5G21160/AT2G16090/AT1G32310/AT1G09810	27
GO:0080135	regulation of cellular response to stress	27/3844	92/22094	0.00321213095748939	0.0223631741296929	0.0169158101060359	AT5G50780/AT1G80710/AT4G17420/AT1G79350/AT5G10010/AT1G79950/AT5G18620/AT2G20330/AT1G08400/AT1G77300/AT5G63550/AT1G51130/AT2G46020/AT5G65000/AT4G32960/AT2G43790/AT5G16840/AT5G13190/AT3G50000/AT1G67950/AT1G08390/AT3G57300/AT3G16730/AT3G20760/AT5G20150/AT5G55660/AT5G18340	27
GO:0044270	cellular nitrogen compound catabolic process	54/3844	217/22094	0.00325156062736108	0.0225064544293863	0.0170241892800965	AT5G47010/AT4G00060/AT4G34110/AT4G33140/AT1G15920/AT1G28960/AT5G35910/AT1G79270/AT1G80780/AT2G25900/AT1G22760/AT3G58560/AT1G79090/AT5G45330/AT3G13170/AT4G35220/AT5G18230/AT3G46960/AT2G19560/AT3G13290/AT5G18860/AT4G03110/AT3G58580/AT5G59710/AT5G40270/AT5G10630/AT3G12640/AT4G31850/AT1G75660/AT1G33980/AT1G71720/AT1G01040/AT5G35430/AT5G10960/AT1G80360/AT3G55840/AT3G03950/AT1G08370/AT5G09920/AT5G02820/AT2G26230/AT1G03140/AT4G01660/AT2G32070/AT5G19400/AT5G26940/AT5G21160/AT1G51510/AT2G39780/AT2G39440/AT4G04320/AT1G02080/AT2G39260/AT1G09810	54
GO:0046700	heterocycle catabolic process	54/3844	217/22094	0.00325156062736108	0.0225064544293863	0.0170241892800965	AT5G47010/AT4G00060/AT4G34110/AT4G33140/AT1G15920/AT1G28960/AT5G35910/AT1G79270/AT1G80780/AT2G25900/AT1G22760/AT3G58560/AT1G79090/AT5G45330/AT3G13170/AT4G35220/AT5G18230/AT3G46960/AT2G19560/AT3G13290/AT5G18860/AT4G03110/AT3G58580/AT5G59710/AT5G40270/AT5G10630/AT3G12640/AT4G31850/AT1G75660/AT1G33980/AT1G71720/AT1G01040/AT5G35430/AT5G10960/AT1G80360/AT3G55840/AT3G03950/AT1G08370/AT5G09920/AT5G02820/AT2G26230/AT1G03140/AT4G01660/AT2G32070/AT5G19400/AT5G26940/AT5G21160/AT1G51510/AT2G39780/AT2G39440/AT4G04320/AT1G02080/AT2G39260/AT1G09810	54
GO:0000288	nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	14/3844	38/22094	0.0033550229764893	0.023155476496695	0.0175151184291319	AT4G34110/AT1G15920/AT1G80780/AT1G22760/AT3G58560/AT1G79090/AT5G18230/AT3G58580/AT5G59710/AT5G10960/AT1G08370/AT5G09920/AT2G32070/AT1G02080	14
GO:0046434	organophosphate catabolic process	18/3844	54/22094	0.0033994723901859	0.0233389175312422	0.0176538757311168	AT2G43900/AT4G33140/AT1G28960/AT1G65580/AT4G00240/AT3G02040/AT3G03520/AT4G35790/AT3G16785/AT5G40270/AT5G40610/AT4G11830/AT1G05630/AT2G40690/AT5G63990/AT5G41080/AT4G04320/AT3G02870	18
GO:0044087	regulation of cellular component biogenesis	38/3844	142/22094	0.00340114878595992	0.0233389175312422	0.0176538757311168	AT4G31420/AT5G66300/AT2G22720/AT5G39550/AT1G79950/AT4G04920/AT5G42000/AT5G45330/AT5G54920/AT2G19760/AT1G57820/AT1G66050/AT3G52190/AT4G26990/AT4G02720/AT2G05170/AT1G20260/AT3G27000/AT4G20260/AT1G18335/AT3G05520/AT3G12930/AT1G76030/AT3G43230/AT5G02520/AT4G38510/AT2G16485/AT3G58040/AT4G02080/AT5G19820/AT5G01730/AT1G09180/AT4G38350/AT2G41980/AT3G25500/AT1G29800/AT1G54170/AT3G51300	38
GO:0009226	nucleotide-sugar biosynthetic process	15/3844	42/22094	0.00344439760786766	0.0235679698784756	0.0178271340524835	AT3G62830/AT1G67070/AT2G27860/AT1G31070/AT3G02570/AT2G47650/AT1G63000/AT1G08200/AT3G46440/AT1G53000/AT3G51160/AT5G52560/AT1G53500/AT3G14790/AT1G17890	15
GO:0048194	Golgi vesicle budding	11/3844	27/22094	0.0036792727130602	0.0250316331589395	0.0189342689327075	AT1G59820/AT4G14160/AT1G05520/AT2G30050/AT3G63460/AT1G18830/AT3G52190/AT4G02080/AT5G43670/AT3G44340/AT1G09180	11
