Chr	Start	End	Value
Chr1	9430001	9440000	1
Chr1	9440001	9450000	1
Chr1	9450001	9460000	3
Chr1	9460001	9470000	3
Chr1	9470001	9480000	1
Chr1	9480001	9490000	3
Chr1	9490001	9500000	2
Chr1	9500001	9510000	1
Chr1	9510001	9520000	1
Chr1	9520001	9530000	2
Chr1	9530001	9540000	0
Chr1	9540001	9550000	1
Chr1	9550001	9560000	2
Chr1	9560001	9570000	4
Chr1	9570001	9580000	4
Chr1	9580001	9590000	1
Chr1	9590001	9600000	2
Chr1	9600001	9610000	3
Chr1	9610001	9620000	3
Chr1	9620001	9630000	2
Chr1	9630001	9640000	1
Chr1	9640001	9650000	2
Chr1	9650001	9660000	3
Chr1	9660001	9670000	2
Chr1	9670001	9680000	1
Chr1	9680001	9690000	0
Chr1	9690001	9700000	1
Chr1	9700001	9710000	1
Chr1	9710001	9720000	1
Chr1	9720001	9730000	2
Chr1	9730001	9740000	2
Chr1	9740001	9750000	1
Chr1	9750001	9760000	1
Chr1	9760001	9770000	0
Chr1	9770001	9780000	3
Chr1	9780001	9790000	3
Chr1	9790001	9800000	3
Chr1	9800001	9810000	1
Chr1	9810001	9820000	2
Chr1	9820001	9830000	3
Chr1	9830001	9840000	5
Chr1	9840001	9850000	5
Chr1	9850001	9860000	1
Chr1	9860001	9870000	2
Chr1	9870001	9880000	2
Chr1	9880001	9890000	7
Chr1	9890001	9900000	5
Chr1	9900001	9910000	4
Chr1	9910001	9920000	3
Chr1	9920001	9930000	2
Chr1	9930001	9940000	2
Chr1	9940001	9950000	0
Chr1	9950001	9960000	4
Chr1	9960001	9970000	3
Chr1	9970001	9980000	0
Chr1	9980001	9990000	0
Chr1	9990001	1e+07	2
Chr1	10000001	10010000	1
Chr1	10010001	10020000	3
Chr1	10020001	10030000	1
Chr1	10030001	10040000	2
Chr1	10040001	10050000	1
Chr1	10050001	10060000	1
Chr1	10060001	10070000	3
Chr1	10070001	10080000	2
Chr1	10080001	10090000	4
Chr1	10090001	10100000	2
Chr1	10100001	10110000	2
Chr1	10110001	10120000	3
Chr1	10120001	10130000	0
Chr1	10130001	10140000	1
Chr1	10140001	10150000	4
Chr1	10150001	10160000	1
Chr1	10160001	10170000	2
Chr1	10170001	10180000	3
Chr1	10180001	10190000	3
Chr1	10190001	10200000	1
Chr1	10200001	10210000	3
Chr1	10210001	10220000	1
Chr1	10220001	10230000	4
Chr1	10230001	10240000	3
Chr1	10240001	10250000	2
Chr1	10250001	10260000	2
Chr1	10260001	10270000	4
Chr1	10270001	10280000	1
Chr1	10280001	10290000	2
Chr1	10290001	10300000	2
Chr1	10300001	10310000	1
Chr1	10310001	10320000	1
Chr1	10320001	10330000	0
Chr1	10330001	10340000	2
Chr1	10340001	10350000	0
Chr1	10350001	10360000	1
Chr1	10360001	10370000	2
Chr1	10370001	10380000	5
Chr1	10380001	10390000	0
Chr1	10390001	10400000	0
Chr1	10400001	10410000	0
Chr1	10410001	10420000	2
Chr1	10420001	10430000	2
Chr1	10430001	10440000	0
Chr1	10440001	10450000	0
Chr1	10450001	10460000	4
Chr1	10460001	10470000	2
Chr1	10470001	10480000	2
Chr1	10480001	10490000	1
Chr1	10490001	10500000	2
Chr1	10500001	10510000	3
Chr1	10510001	10520000	2
Chr1	10520001	10530000	1
Chr1	10530001	10540000	3
Chr1	10540001	10550000	3
Chr1	10550001	10560000	3
Chr1	10560001	10570000	5
Chr1	10570001	10580000	5
Chr1	10580001	10590000	3
Chr1	10590001	10600000	3
Chr1	10600001	10610000	2
Chr1	10610001	10620000	3
Chr1	10620001	10630000	4
Chr1	10630001	10640000	3
Chr1	10640001	10650000	1
Chr1	10650001	10660000	3
Chr1	10660001	10670000	2
Chr1	10670001	10680000	2
Chr1	10680001	10690000	2
Chr1	10690001	10700000	2
Chr1	10700001	10710000	3
Chr1	10710001	10720000	1
Chr1	10720001	10730000	1
Chr1	10730001	10740000	1
Chr1	10740001	10750000	0
Chr1	10750001	10760000	0
Chr1	10760001	10770000	1
Chr1	10770001	10780000	2
Chr1	10780001	10790000	0
Chr1	10790001	10800000	1
Chr1	10800001	10810000	3
Chr1	10810001	10820000	3
Chr1	10820001	10830000	1
Chr1	10830001	10840000	1
Chr1	10840001	10850000	4
Chr1	10850001	10860000	3
Chr1	10860001	10870000	3
Chr1	10870001	10880000	4
Chr1	10880001	10890000	2
Chr1	10890001	10900000	2
Chr1	10900001	10910000	3
Chr1	10910001	10920000	6
Chr1	10920001	10930000	0
Chr1	10930001	10940000	1
Chr1	10940001	10950000	3
Chr1	10950001	10960000	7
Chr1	10960001	10970000	4
Chr1	10970001	10980000	4
Chr1	10980001	10990000	4
Chr1	10990001	1.1e+07	2
Chr1	11000001	11010000	1
Chr1	11010001	11020000	2
Chr1	11020001	11030000	2
Chr1	11030001	11040000	2
Chr1	11040001	11050000	3
Chr1	11050001	11060000	2
Chr1	11060001	11070000	4
Chr1	11070001	11080000	4
Chr1	11080001	11090000	2
Chr1	11090001	11100000	0
Chr1	11100001	11110000	2
Chr1	11110001	11120000	5
Chr1	11120001	11130000	4
Chr1	11130001	11140000	3
Chr1	11140001	11150000	0
Chr1	11150001	11160000	2
Chr1	11160001	11170000	2
Chr1	11170001	11180000	3
Chr1	11180001	11190000	2
Chr1	11190001	11200000	3
Chr1	11200001	11210000	5
Chr1	11210001	11220000	3
Chr1	11220001	11230000	3
Chr1	11230001	11240000	0
Chr1	11240001	11250000	1
Chr1	11250001	11260000	1
Chr1	11260001	11270000	2
Chr1	11270001	11280000	1
Chr1	11280001	11290000	2
Chr1	11290001	11300000	0
Chr1	11300001	11310000	0
Chr1	11310001	11320000	4
Chr1	11320001	11330000	3
Chr1	11330001	11340000	4
Chr1	11340001	11350000	5
Chr1	11350001	11360000	2
Chr1	11360001	11370000	1
Chr1	11370001	11380000	3
Chr1	11380001	11390000	5
Chr1	11390001	11400000	1
Chr1	11400001	11410000	2
Chr1	11410001	11420000	4
Chr1	11420001	11430000	3
Chr1	11430001	11440000	0
Chr1	11440001	11450000	3
Chr1	11450001	11460000	3
Chr1	11460001	11470000	1
Chr1	11470001	11480000	4
Chr1	11480001	11490000	2
Chr1	11490001	11500000	4
Chr1	11500001	11510000	0
Chr1	11510001	11520000	0
Chr1	11520001	11530000	3
Chr1	11530001	11540000	1
Chr1	11540001	11550000	2
Chr1	11550001	11560000	4
Chr1	11560001	11570000	1
Chr1	11570001	11580000	4
Chr1	11580001	11590000	1
Chr1	11590001	11600000	3
Chr1	11600001	11610000	3
Chr1	11610001	11620000	4
Chr1	11620001	11630000	6
Chr1	11630001	11640000	2
Chr1	11640001	11650000	4
Chr1	11650001	11660000	2
Chr1	11660001	11670000	2
Chr1	11670001	11680000	3
Chr1	11680001	11690000	1
Chr1	11690001	11700000	2
Chr1	11700001	11710000	2
Chr1	11710001	11720000	2
Chr1	11720001	11730000	5
Chr1	11730001	11740000	3
Chr1	11740001	11750000	1
Chr1	11750001	11760000	3
Chr1	11760001	11770000	2
Chr1	11770001	11780000	1
Chr1	11780001	11790000	3
Chr1	11790001	11800000	2
Chr1	11800001	11810000	4
Chr1	11810001	11820000	2
Chr1	11820001	11830000	7
Chr1	11830001	11840000	1
Chr1	11840001	11850000	2
Chr1	11850001	11860000	3
Chr1	11860001	11870000	7
Chr1	11870001	11880000	1
Chr1	11880001	11890000	1
Chr1	11890001	11900000	0
Chr1	11900001	11910000	1
Chr1	11910001	11920000	1
Chr1	11920001	11930000	1
Chr1	11930001	11940000	2
Chr1	11940001	11950000	0
Chr1	11950001	11960000	1
Chr1	11960001	11970000	1
Chr1	11970001	11980000	3
Chr1	11980001	11990000	1
Chr1	11990001	1.2e+07	0
Chr1	12000001	12010000	0
Chr1	12010001	12020000	3
Chr1	12020001	12030000	2
Chr1	12030001	12040000	0
Chr1	12040001	12050000	3
Chr1	12050001	12060000	2
Chr1	12060001	12070000	2
Chr1	12070001	12080000	4
Chr1	12080001	12090000	1
Chr1	12090001	12100000	2
Chr1	12100001	12110000	1
Chr1	12110001	12120000	0
Chr1	12120001	12130000	1
Chr1	12130001	12140000	4
Chr1	12140001	12150000	1
Chr1	12150001	12160000	2
Chr1	12160001	12170000	2
Chr1	12170001	12180000	0
Chr1	12180001	12190000	2
Chr1	12190001	12200000	1
Chr1	12200001	12210000	1
Chr1	12210001	12220000	4
Chr1	12220001	12230000	1
Chr1	12230001	12240000	3
Chr1	12240001	12250000	3
Chr1	12250001	12260000	1
Chr1	12260001	12270000	2
Chr1	12270001	12280000	1
Chr1	12280001	12290000	5
Chr1	12290001	12300000	3
Chr1	12300001	12310000	1
Chr1	12310001	12320000	1
Chr1	12320001	12330000	0
Chr1	12330001	12340000	0
Chr1	12340001	12350000	2
Chr1	12350001	12360000	3
Chr1	12360001	12370000	1
Chr1	12370001	12380000	2
Chr1	12380001	12390000	4
Chr1	12390001	12400000	1
Chr1	12400001	12410000	1
Chr1	12410001	12420000	1
Chr1	12420001	12430000	1
Chr1	12430001	12440000	1
Chr1	12440001	12450000	2
Chr1	12450001	12460000	3
Chr1	12460001	12470000	1
Chr1	12470001	12480000	6
Chr1	12480001	12490000	2
Chr1	12490001	12500000	0
Chr1	12500001	12510000	1
Chr1	12510001	12520000	5
Chr1	12520001	12530000	1
Chr1	12530001	12540000	1
Chr1	12540001	12550000	3
Chr1	12550001	12560000	4
Chr1	12560001	12570000	3
Chr1	12570001	12580000	0
Chr1	12580001	12590000	2
Chr1	12590001	12600000	3
Chr1	12600001	12610000	2
Chr1	12610001	12620000	2
Chr1	12620001	12630000	3
Chr1	12630001	12640000	4
Chr1	12640001	12650000	2
Chr1	12650001	12660000	4
Chr1	12660001	12670000	1
Chr1	12670001	12680000	0
Chr1	12680001	12690000	2
Chr1	12690001	12700000	3
Chr1	12700001	12710000	2
Chr1	12710001	12720000	1
Chr1	12720001	12730000	0
Chr1	12730001	12740000	5
Chr1	12740001	12750000	4
Chr1	12750001	12760000	2
Chr1	12760001	12770000	4
Chr1	12770001	12780000	0
Chr1	12780001	12790000	0
Chr1	12790001	12800000	0
Chr1	12800001	12810000	2
Chr1	12810001	12820000	1
Chr1	12820001	12830000	1
Chr1	12830001	12840000	0
Chr1	12840001	12850000	3
Chr1	12850001	12860000	3
Chr1	12860001	12870000	3
Chr1	12870001	12880000	2
Chr1	12880001	12890000	5
Chr1	12890001	12900000	6
Chr1	12900001	12910000	5
Chr1	12910001	12920000	3
Chr1	12920001	12930000	3
Chr1	12930001	12940000	1
Chr1	12940001	12950000	1
Chr1	12950001	12960000	0
Chr1	12960001	12970000	2
Chr1	12970001	12980000	0
Chr1	12980001	12990000	5
Chr1	12990001	1.3e+07	1
Chr1	13000001	13010000	0
Chr1	13010001	13020000	1
Chr1	13020001	13030000	3
Chr1	13030001	13040000	2
Chr1	13040001	13050000	3
Chr1	13050001	13060000	2
Chr1	13060001	13070000	4
Chr1	13070001	13080000	4
Chr1	13080001	13090000	3
Chr1	13090001	13100000	1
Chr1	13100001	13110000	4
Chr1	13110001	13120000	2
Chr1	13120001	13130000	4
Chr1	13130001	13140000	0
Chr1	13140001	13150000	1
Chr1	13150001	13160000	3
Chr1	13160001	13170000	1
Chr1	13170001	13180000	1
Chr1	13180001	13190000	0
Chr1	13190001	13200000	1
Chr1	13200001	13210000	3
Chr1	13210001	13220000	4
Chr1	13220001	13230000	2
Chr1	13230001	13240000	3
Chr1	13240001	13250000	2
Chr1	13250001	13260000	2
Chr1	13260001	13270000	2
Chr1	13270001	13280000	0
Chr1	13280001	13290000	5
Chr1	13290001	13300000	1
Chr1	13300001	13310000	1
Chr1	13310001	13320000	3
Chr1	13320001	13330000	2
Chr1	13330001	13340000	0
Chr1	13340001	13350000	2
Chr1	13350001	13360000	3
Chr1	13360001	13370000	1
Chr1	13370001	13380000	0
Chr1	13380001	13390000	3
Chr1	13390001	13400000	0
Chr1	13400001	13410000	0
Chr1	13410001	13420000	0
Chr1	13420001	13430000	2
Chr1	13430001	13440000	1
Chr1	13440001	13450000	2
Chr1	13450001	13460000	3
Chr1	13460001	13470000	2
Chr1	13470001	13480000	2
Chr1	13480001	13490000	0
Chr1	13490001	13500000	1
Chr1	13500001	13510000	2
Chr1	13510001	13520000	0
Chr1	13520001	13530000	1
Chr1	13530001	13540000	1
Chr1	13540001	13550000	0
Chr1	13550001	13560000	0
Chr1	13560001	13570000	0
Chr1	13570001	13580000	2
Chr1	13580001	13590000	2
Chr1	13590001	13600000	2
Chr1	13600001	13610000	1
Chr1	13610001	13620000	1
Chr1	13620001	13630000	0
Chr1	13630001	13640000	1
Chr1	13640001	13650000	0
Chr1	13650001	13660000	0
Chr1	13660001	13670000	1
Chr1	13670001	13680000	2
Chr1	13680001	13690000	3
Chr1	13690001	13700000	2
Chr1	13700001	13710000	2
Chr1	13710001	13720000	1
Chr1	13720001	13730000	1
Chr1	13730001	13740000	0
Chr1	13740001	13750000	1
Chr1	13750001	13760000	1
Chr1	13760001	13770000	3
Chr1	13770001	13780000	0
Chr1	13780001	13790000	0
Chr1	13790001	13800000	0
Chr1	13800001	13810000	2
Chr1	13810001	13820000	3
Chr1	13820001	13830000	0
Chr1	13830001	13840000	3
Chr1	13840001	13850000	1
Chr1	13850001	13860000	7
Chr1	13860001	13870000	1
Chr1	13870001	13880000	1
Chr1	13880001	13890000	1
Chr1	13890001	13900000	3
Chr1	13900001	13910000	2
Chr1	13910001	13920000	0
Chr1	13920001	13930000	0
Chr1	13930001	13940000	0
Chr1	13940001	13950000	0
Chr1	13950001	13960000	0
Chr1	13960001	13970000	1
Chr1	13970001	13980000	1
Chr1	13980001	13990000	4
Chr1	13990001	1.4e+07	4
Chr1	14000001	14010000	3
Chr1	14010001	14020000	1
Chr1	14020001	14030000	0
Chr1	14030001	14040000	1
Chr1	14040001	14050000	0
Chr1	14050001	14060000	0
Chr1	14060001	14070000	0
Chr1	14070001	14080000	1
Chr1	14080001	14090000	0
Chr1	14090001	14100000	2
Chr1	14100001	14110000	0
Chr1	14110001	14120000	0
Chr1	14120001	14130000	0
Chr1	14130001	14140000	2
Chr1	14140001	14150000	2
Chr1	14150001	14160000	5
Chr1	14160001	14170000	4
Chr1	14170001	14180000	0
Chr1	14180001	14190000	1
Chr1	14190001	14200000	0
Chr1	14200001	14210000	0
Chr1	14210001	14220000	0
Chr1	14220001	14230000	0
Chr1	14230001	14240000	0
Chr1	14240001	14250000	0
Chr1	14250001	14260000	0
Chr1	14260001	14270000	0
Chr1	14270001	14280000	0
Chr1	14280001	14290000	0
Chr1	14290001	14300000	2
Chr1	14300001	14310000	3
Chr1	14310001	14320000	0
Chr1	14320001	14330000	0
Chr1	14330001	14340000	0
Chr1	14340001	14350000	0
Chr1	14350001	14360000	0
Chr1	14360001	14370000	0
Chr1	14370001	14380000	0
Chr1	14380001	14390000	0
Chr1	14390001	14400000	0
Chr1	14400001	14410000	0
Chr1	14410001	14420000	0
Chr1	14420001	14430000	0
Chr1	14430001	14440000	0
Chr1	14440001	14450000	0
Chr1	14450001	14460000	0
Chr1	14460001	14470000	0
Chr1	14470001	14480000	0
Chr1	14480001	14490000	0
Chr1	14490001	14500000	0
Chr1	14500001	14510000	0
Chr1	14510001	14520000	0
Chr1	14520001	14530000	0
Chr1	14530001	14540000	0
Chr1	14540001	14550000	0
Chr1	14550001	14560000	0
Chr1	14560001	14570000	0
Chr1	14570001	14580000	0
Chr1	14580001	14590000	0
Chr1	14590001	14600000	0
Chr1	14600001	14610000	1
Chr1	14610001	14620000	0
Chr1	14620001	14630000	0
Chr1	14630001	14640000	0
Chr1	14640001	14650000	0
Chr1	14650001	14660000	0
Chr1	14660001	14670000	0
Chr1	14670001	14680000	0
Chr1	14680001	14690000	0
Chr1	14690001	14700000	0
Chr1	14700001	14710000	0
Chr1	14710001	14720000	0
Chr1	14720001	14730000	0
Chr1	14730001	14740000	0
Chr1	14740001	14750000	0
Chr1	14750001	14760000	0
Chr1	14760001	14770000	0
Chr1	14770001	14780000	0
Chr1	14780001	14790000	0
Chr1	14790001	14800000	0
Chr1	14800001	14810000	0
Chr1	14810001	14820000	0
Chr1	14820001	14830000	0
Chr1	14830001	14840000	0
Chr1	14840001	14850000	0
Chr1	14850001	14860000	0
Chr1	14860001	14870000	0
Chr1	14870001	14880000	0
Chr1	14880001	14890000	0
Chr1	14890001	14900000	0
Chr1	14900001	14910000	0
Chr1	14910001	14920000	1
Chr1	14920001	14930000	2
Chr1	14930001	14940000	0
Chr1	14940001	14950000	0
Chr1	14950001	14960000	0
Chr1	14960001	14970000	0
Chr1	14970001	14980000	0
Chr1	14980001	14990000	0
Chr1	14990001	1.5e+07	0
Chr1	15000001	15010000	0
Chr1	15010001	15020000	0
Chr1	15020001	15030000	0
Chr1	15030001	15040000	0
Chr1	15040001	15050000	0
Chr1	15050001	15060000	0
Chr1	15060001	15070000	0
Chr1	15070001	15080000	0
Chr1	15080001	15090000	3
Chr1	15090001	15100000	0
Chr1	15100001	15110000	0
Chr1	15110001	15120000	0
Chr1	15120001	15130000	0
Chr1	15130001	15140000	0
Chr1	15140001	15150000	0
Chr1	15150001	15160000	0
Chr1	15160001	15170000	0
Chr1	15170001	15180000	0
Chr1	15180001	15190000	0
Chr1	15190001	15200000	0
Chr1	15200001	15210000	0
Chr1	15210001	15220000	0
Chr1	15220001	15230000	0
Chr1	15230001	15240000	0
Chr1	15240001	15250000	0
Chr1	15250001	15260000	0
Chr1	15260001	15270000	0
Chr1	15270001	15280000	0
Chr1	15280001	15290000	0
Chr1	15290001	15300000	0
Chr1	15300001	15310000	0
Chr1	15310001	15320000	0
Chr1	15320001	15330000	0
Chr1	15330001	15340000	0
Chr1	15340001	15350000	0
Chr1	15350001	15360000	0
Chr1	15360001	15370000	0
Chr1	15370001	15380000	0
Chr1	15380001	15390000	0
Chr1	15390001	15400000	0
Chr1	15400001	15410000	0
Chr1	15410001	15420000	0
Chr1	15420001	15430000	0
Chr1	15430001	15440000	0
Chr1	15440001	15450000	0
Chr1	15450001	15460000	0
Chr1	15460001	15470000	0
Chr1	15470001	15480000	0
Chr1	15480001	15490000	0
Chr1	15490001	15500000	0
Chr1	15500001	15510000	0
Chr1	15510001	15520000	0
Chr1	15520001	15530000	0
Chr1	15530001	15540000	0
Chr1	15540001	15550000	0
Chr1	15550001	15560000	0
Chr1	15560001	15570000	0
Chr1	15570001	15580000	0
Chr1	15580001	15590000	0
Chr1	15590001	15600000	0
Chr1	15600001	15610000	1
Chr1	15610001	15620000	1
Chr1	15620001	15630000	1
Chr1	15630001	15640000	0
Chr1	15640001	15650000	2
Chr1	15650001	15660000	2
Chr1	15660001	15670000	3
Chr1	15670001	15680000	1
Chr1	15680001	15690000	2
Chr1	15690001	15700000	0
Chr1	15700001	15710000	0
Chr1	15710001	15720000	1
Chr1	15720001	15730000	5
Chr1	15730001	15740000	1
Chr1	15740001	15750000	0
Chr1	15750001	15760000	0
Chr1	15760001	15770000	0
Chr1	15770001	15780000	0
Chr1	15780001	15790000	0
Chr1	15790001	15800000	0
Chr1	15800001	15810000	0
Chr1	15810001	15820000	0
Chr1	15820001	15830000	0
Chr1	15830001	15840000	0
Chr1	15840001	15850000	0
Chr1	15850001	15860000	0
Chr1	15860001	15870000	0
Chr1	15870001	15880000	1
Chr1	15880001	15890000	5
Chr1	15890001	15900000	2
Chr1	15900001	15910000	4
Chr1	15910001	15920000	2
Chr1	15920001	15930000	6
Chr1	15930001	15940000	1
Chr1	15940001	15950000	3
Chr1	15950001	15960000	0
Chr1	15960001	15970000	0
Chr1	15970001	15980000	1
Chr1	15980001	15990000	3
Chr1	15990001	1.6e+07	1
Chr1	16000001	16010000	2
Chr1	16010001	16020000	1
Chr1	16020001	16030000	4
Chr1	16030001	16040000	0
Chr1	16040001	16050000	0
Chr1	16050001	16060000	0
Chr1	16060001	16070000	1
Chr1	16070001	16080000	1
Chr1	16080001	16090000	1
Chr1	16090001	16100000	0
Chr1	16100001	16110000	0
Chr1	16110001	16120000	1
Chr1	16120001	16130000	1
Chr1	16130001	16140000	8
Chr1	16140001	16150000	5
Chr1	16150001	16160000	1
Chr1	16160001	16170000	1
Chr1	16170001	16180000	1
Chr1	16180001	16190000	5
Chr1	16190001	16200000	0
Chr1	16200001	16210000	0
Chr1	16210001	16220000	0
Chr1	16220001	16230000	0
Chr1	16230001	16240000	2
Chr1	16240001	16250000	2
Chr1	16250001	16260000	7
Chr1	16260001	16270000	1
Chr1	16270001	16280000	1
Chr1	16280001	16290000	1
Chr1	16290001	16300000	0
Chr1	16300001	16310000	0
Chr1	16310001	16320000	1
Chr1	16320001	16330000	2
Chr1	16330001	16340000	1
Chr1	16340001	16350000	5
Chr1	16350001	16360000	1
Chr1	16360001	16370000	3
Chr1	16370001	16380000	0
Chr1	16380001	16390000	0
Chr1	16390001	16400000	1
Chr1	16400001	16410000	0
Chr1	16410001	16420000	4
Chr1	16420001	16430000	3
Chr1	16430001	16440000	3
Chr1	16440001	16450000	4
Chr1	16450001	16460000	0
Chr1	16460001	16470000	4
Chr1	16470001	16480000	3
Chr1	16480001	16490000	2
Chr1	16490001	16500000	2
Chr1	16500001	16510000	1
Chr1	16510001	16520000	0
Chr1	16520001	16530000	0
Chr1	16530001	16540000	2
Chr1	16540001	16550000	5
Chr1	16550001	16560000	0
Chr1	16560001	16570000	3
Chr1	16570001	16580000	1
Chr1	16580001	16590000	1
Chr1	16590001	16600000	3
Chr1	16600001	16610000	4
Chr1	16610001	16620000	2
Chr1	16620001	16630000	1
Chr1	16630001	16640000	1
Chr1	16640001	16650000	3
Chr1	16650001	16660000	2
Chr1	16660001	16670000	1
Chr1	16670001	16680000	1
Chr1	16680001	16690000	3
Chr1	16690001	16700000	1
Chr1	16700001	16710000	5
Chr1	16710001	16720000	2
Chr1	16720001	16730000	1
Chr1	16730001	16740000	2
Chr1	16740001	16750000	1
Chr1	16750001	16760000	2
Chr1	16760001	16770000	3
Chr1	16770001	16780000	5
Chr1	16780001	16790000	3
Chr1	16790001	16800000	4
Chr1	16800001	16810000	2
Chr1	16810001	16820000	2
Chr1	16820001	16830000	1
Chr1	16830001	16840000	2
Chr1	16840001	16850000	2
Chr1	16850001	16860000	2
Chr1	16860001	16870000	1
Chr1	16870001	16880000	1
Chr1	16880001	16890000	2
Chr1	16890001	16900000	1
Chr1	16900001	16910000	4
Chr1	16910001	16920000	3
Chr1	16920001	16930000	5
Chr1	16930001	16940000	7
Chr1	16940001	16950000	2
Chr1	16950001	16960000	2
Chr1	16960001	16970000	1
Chr1	16970001	16980000	2
Chr1	16980001	16990000	0
Chr1	16990001	1.7e+07	4
Chr1	17000001	17010000	5
Chr1	17010001	17020000	1
Chr1	17020001	17030000	0
Chr1	17030001	17040000	1
Chr1	17040001	17050000	0
Chr1	17050001	17060000	2
Chr1	17060001	17070000	3
Chr1	17070001	17080000	1
Chr1	17080001	17090000	1
Chr1	17090001	17100000	5
Chr1	17100001	17110000	0
Chr1	17110001	17120000	1
Chr1	17120001	17130000	6
Chr1	17130001	17140000	1
Chr1	17140001	17150000	2
Chr1	17150001	17160000	1
Chr1	17160001	17170000	2
Chr1	17170001	17180000	2
Chr1	17180001	17190000	3
Chr1	17190001	17200000	2
Chr1	17200001	17210000	2
Chr1	17210001	17220000	0
Chr1	17220001	17230000	2
Chr1	17230001	17240000	4
Chr1	17240001	17250000	5
Chr1	17250001	17260000	1
Chr1	17260001	17270000	2
Chr1	17270001	17280000	3
Chr1	17280001	17290000	3
Chr1	17290001	17300000	4
Chr1	17300001	17310000	1
Chr1	17310001	17320000	3
Chr1	17320001	17330000	4
Chr1	17330001	17340000	2
Chr1	17340001	17350000	3
Chr1	17350001	17360000	2
Chr1	17360001	17370000	1
Chr1	17370001	17380000	2
Chr1	17380001	17390000	4
Chr1	17390001	17400000	2
Chr1	17400001	17410000	3
Chr1	17410001	17420000	2
Chr1	17420001	17430000	4
Chr1	17430001	17440000	4
Chr1	17440001	17450000	1
Chr1	17450001	17460000	1
Chr1	17460001	17470000	0
Chr1	17470001	17480000	2
Chr1	17480001	17490000	0
Chr1	17490001	17500000	3
Chr1	17500001	17510000	5
Chr1	17510001	17520000	1
Chr1	17520001	17530000	1
Chr1	17530001	17540000	1
Chr1	17540001	17550000	5
Chr1	17550001	17560000	4
Chr1	17560001	17570000	3
Chr1	17570001	17580000	4
Chr1	17580001	17590000	1
Chr1	17590001	17600000	4
Chr1	17600001	17610000	1
Chr1	17610001	17620000	1
Chr1	17620001	17630000	2
Chr1	17630001	17640000	3
Chr1	17640001	17650000	0
Chr1	17650001	17660000	3
Chr1	17660001	17670000	2
Chr1	17670001	17680000	0
Chr1	17680001	17690000	3
Chr1	17690001	17700000	3
Chr1	17700001	17710000	4
Chr1	17710001	17720000	4
Chr1	17720001	17730000	2
Chr1	17730001	17740000	2
Chr1	17740001	17750000	0
Chr1	17750001	17760000	0
Chr1	17760001	17770000	4
Chr1	17770001	17780000	1
Chr1	17780001	17790000	2
Chr1	17790001	17800000	2
Chr1	17800001	17810000	2
Chr1	17810001	17820000	3
Chr1	17820001	17830000	3
Chr1	17830001	17840000	3
Chr1	17840001	17850000	2
Chr1	17850001	17860000	4
Chr1	17860001	17870000	4
Chr1	17870001	17880000	1
Chr1	17880001	17890000	0
Chr1	17890001	17900000	2
Chr1	17900001	17910000	1
Chr1	17910001	17920000	2
Chr1	17920001	17930000	1
Chr1	17930001	17940000	2
Chr1	17940001	17950000	1
Chr1	17950001	17960000	0
Chr1	17960001	17970000	3
Chr1	17970001	17980000	2
Chr1	17980001	17990000	1
Chr1	17990001	1.8e+07	2
Chr1	18000001	18010000	1
Chr1	18010001	18020000	0
Chr1	18020001	18030000	2
Chr1	18030001	18040000	2
Chr1	18040001	18050000	2
Chr1	18050001	18060000	0
Chr1	18060001	18070000	2
Chr1	18070001	18080000	4
Chr1	18080001	18090000	3
Chr1	18090001	18100000	4
Chr1	18100001	18110000	2
Chr1	18110001	18120000	3
Chr1	18120001	18130000	5
Chr1	18130001	18140000	3
Chr1	18140001	18150000	0
Chr1	18150001	18160000	1
Chr1	18160001	18170000	0
Chr1	18170001	18180000	3
Chr1	18180001	18190000	3
Chr1	18190001	18200000	1
Chr1	18200001	18210000	0
Chr1	18210001	18220000	3
Chr1	18220001	18230000	2
Chr1	18230001	18240000	4
Chr1	18240001	18250000	3
Chr1	18250001	18260000	1
Chr1	18260001	18270000	2
Chr1	18270001	18280000	1
Chr1	18280001	18290000	3
Chr1	18290001	18300000	2
Chr1	18300001	18310000	2
Chr1	18310001	18320000	1
Chr1	18320001	18330000	4
Chr1	18330001	18340000	1
Chr1	18340001	18350000	3
Chr1	18350001	18360000	1
Chr1	18360001	18370000	5
Chr1	18370001	18380000	4
Chr1	18380001	18390000	3
Chr1	18390001	18400000	6
Chr1	18400001	18410000	1
Chr1	18410001	18420000	4
Chr1	18420001	18430000	5
Chr1	18430001	18440000	2
Chr1	18440001	18450000	2
Chr1	18450001	18460000	2
Chr1	18460001	18470000	2
Chr1	18470001	18480000	1
Chr1	18480001	18490000	1
Chr1	18490001	18500000	3
Chr1	18500001	18510000	1
Chr1	18510001	18520000	2
Chr1	18520001	18530000	2
Chr1	18530001	18540000	0
Chr1	18540001	18550000	2
Chr1	18550001	18560000	1
Chr1	18560001	18570000	0
Chr1	18570001	18580000	1
Chr1	18580001	18590000	1
Chr1	18590001	18600000	1
Chr1	18600001	18610000	0
Chr1	18610001	18620000	0
Chr1	18620001	18630000	2
Chr1	18630001	18640000	3
Chr1	18640001	18650000	4
Chr1	18650001	18660000	1
Chr1	18660001	18670000	0
Chr1	18670001	18680000	3
Chr1	18680001	18690000	0
Chr1	18690001	18700000	1
Chr1	18700001	18710000	2
Chr1	18710001	18720000	0
Chr1	18720001	18730000	0
